principio,cnpj,Laboratorio,codigoGGREM,registro,ean,nome,apresentacao,classeTerapeutica
ARIPIPRAZOL,61.286.647/0001-16,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,511516090063403,1004705900086,7897595633538,CONFILIFY,30 MG COM  CT BL AL/AL X 10,N05A1 - ANTIPSICÓTICOS ATÍPICOS
ASPARAGINASE,04.748.181/0001-90,LABORATÓRIOS BAGÓ DO BRASIL S.A.,536501301154311,1562600150019,7898906376601,ELSPAR,10.000 UI PÓ LIOF INJ FA AMP VD INC X 10 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
ASPARTATO DE ARGININA,92.695.691/0001-03,KLEY HERTZ FARMACEUTICA S.A,515114120011404,1068901660013,7896331705560,TARGIDRIL C,1000 MG + 1000 MG COM EFEV CT TB PLAS + LAM AL PAP X 16,A13A2 - TODOS OS OUTROS TÔNICOS
ASPARTATO DE ARGININA,02.685.377/0001-57,SANOFI-AVENTIS FARMACÊUTICA LTDA,502812201114317,1130002380017,7896185989611,TARGIFOR,1500 MG COM EFEV CT 5 STR AL/AL X 4,A13A2 - TODOS OS OUTROS TÔNICOS
ASPARTATO DE ARGININA,02.932.074/0001-91,HYPERMARCAS S/A,538515070023704,1728705290549,7891142184092,FORVITAL,1 G COM REV CT BL AL PLAS TRANS X 15,A13A2 - TODOS OS OUTROS TÔNICOS
ASPARTATO DE ARGININA,02.932.074/0001-91,HYPERMARCAS S/A,538515070023804,1728705290557,7891142184252,FORVITAL,1 G COM REV CT BL AL PLAS TRANS X 30 ,A13A2 - TODOS OS OUTROS TÔNICOS
ASPARTATO DE ARGININA,02.932.074/0001-91,HYPERMARCAS S/A,538515100023903,1728705290646,7891142184283,FORVITAL,1 G COM REV CT FRAS PLAS OPC X 30,A13A2 - TODOS OS OUTROS TÔNICOS
ASPARTATO DE ARGININA,64.088.172/0001-41,ATIVUS FARMACÊUTICA LTDA,502412080020604,1186102710022,7896317909142,ARGIX,500 MG COM REV CT BL AL PLAS BCO X 60,A13A2 - TODOS OS OUTROS TÔNICOS
ASPARTATO DE L-ARGININA,05.254.971/0001-81,ZYDUS NIKKHO FARMACÊUTICA LTDA,536214070005614,1565100390015,7897460401071,REFORGAN,250 MG COM REV CT BL AL PLAS INC X 20,A13A2 - TODOS OS OUTROS TÔNICOS
ASPARTATO DE ORNITINA,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504109202117316,1097401620024,7896241245989,HEPA-MERZ,"0,6 G/G GRAN CT 10 ENV AL POLIET X 5 G",A05B0 - HEPATOPROTETORES E LIPOTRÓPICOS
ASPARTATO DE ORNITINA,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504109201153319,1097401620040,7896241245934,HEPA-MERZ,"0,5 G/ML SOL INJ CT 5 AMP VD AMB X 10 ML",A05B0 - HEPATOPROTETORES E LIPOTRÓPICOS
ATENOLOL,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527906001114117,1410700930114,7898216368662,ATENOLOL,100 MG COM CT BL AL PLAS INC X 30 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527916030024306,1410700930051,7898216368648,ATENOLOL,100 MG COM CT BL AL PLAS INC X 14,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527916030024406,1410700930068,7898216368655,ATENOLOL,100 MG COM CT BL AL PLAS INC X 28,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527916030024506,1410700930122,7898216368679,ATENOLOL,100 MG COM CT BL AL PLAS INC X 60,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,03.485.572/0001-04,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,510402806114414,1542300330122,7899095210929,TELOL,100 MG COM CT 30 BL AL PLAS INC X 14 (EMB HOSP) ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,03.485.572/0001-04,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,510402808117410,1542300330092,7899095201880,TELOL,100 MG COM CT 3 BL AL PLAS INC X 10,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,03.485.572/0001-04,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,510412070076706,1542301870058,7899095236196,ATENOLOL + CLORTALIDONA,100 MG + 25 MG COM CT BL PLAS TRANS X 15,C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
ATENOLOL,03.485.572/0001-04,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,510412070076806,1542301870066,7899095236202,ATENOLOL + CLORTALIDONA,100 MG + 25 MG COM CT BL PLAS TRANS X 30,C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
ATENOLOL,03.485.572/0001-04,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,510412070076906,1542301870074,7899095236219,ATENOLOL + CLORTALIDONA,100 MG + 25 MG COM CT BL PLAS TRANS X 60,C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
ATENOLOL,03.485.572/0001-04,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,510412070077006,1542301870082,7899095215450,ATENOLOL + CLORTALIDONA,100 MG + 25 MG COM CT BL PLAS TRANS X 450 (EMB HOSP),C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
ATENOLOL,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500103203119117,1516700320060,7898361880651,ATENOLOL,100 MG COM CT BL AL PLAS INC X 28,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500113030013506,1516700320117,7898361883768,ATENOLOL,100 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500113030013606,1516700320125,7898361883775,ATENOLOL,100 MG COM CT BL AL PLAS INC X 60,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,04.748.181/0001-90,LABORATÓRIOS BAGÓ DO BRASIL S.A.,536501002114415,1562600260035,7898906376243,PLENACOR,100 MG COM CT BL AL PLAS TRANS X 28,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,04.748.181/0001-90,LABORATÓRIOS BAGÓ DO BRASIL S.A.,536513080007603,1562600260061,7898940448623,PLENACOR,100 MG COM CT BL AL PLAS TRANS X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538807601119111,1677302080173,7894916144223,ATENOLOL,100 MG COM CT BL AL PLAS OPC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,05.161.069/0001-10,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,504616030037406,1558404700038,7896714262208,ATENOLOL,100MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,05.161.069/0001-10,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,504616090043917,1558400810033,7896714210124,ATENEUM,100 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525000901110110,1832601360057,7896422506366,ATENOLOL,100 MG COM CT BL AL PLAS INC X 30 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,17.115.437/0001-73,LABORATÓRIO GLOBO LTDA,517606901112419,1053501120056,7898060138541,ANGITENS,100 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,17.159.229/0001-76,LABORATÓRIO TEUTO BRASILEIRO S/A,520702401117111,1037003960018,7896112149576,ATENOLOL,100 MG COM CT BL AL PLAS INC X 28,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,17.159.229/0001-76,LABORATÓRIO TEUTO BRASILEIRO S/A,520702501111415,1037001510023,7896112141877,ATEPRESS,100 MG COM CT BL AL PLAS INC X 28,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,17.159.229/0001-76,LABORATÓRIO TEUTO BRASILEIRO S/A,520712080083506,1037003960085,7896112176497,ATENOLOL,100 MG COM CT BL AL PLAS TRANS X 60,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,25.773.037/0001-83,PHARMASCIENCE LABORATÓRIOS LTDA,528112050012403,1171700380038,7898014561685,RITCOR,100 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,29.785.870/0001-03,LABORATÓRIO NEO QUÍMICA COMÉRCIO E INDÚSTRIA LTDA,519028301113116,1046504190052,7896714215112,ATENOLOL,100 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,30.222.814/0001-31,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,533506805113419,1039200450078,7898049791996,TENOLON,100 MG COM CT BL AL PLAS INC X 280,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,30.222.814/0001-31,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,533509302112115,1039201680141,7898049793723,ATENOLOL,100 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,30.222.814/0001-31,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,533515110029003,1039200450167,7898049795673,TENOLON,100 MG COM CT BL AL PLAS INC X 495 (EMB HOSP),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510006102114414,1103901580021,7895005801614,FURP-ATENOLOL,100 MG COM CT BL AL PLAS INC X 560 (EMB HOSP),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506716401119116,1029803420051,7896676411638,ATENOLOL,100 MG COM CT BL AL PLAS INC X 30 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526113602117117,1058303310054,7896004709055,ATENOLOL,100 MG COM CT BL AL  PLAS INC X 30 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504100101113419,1097401000085,7896241225530,ABLOK,100 MG COM CT 3  BL AL PLAS INC X 10,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504114020051403,1097400920131,7896112411437,ABLOK PLUS,100 MG + 25 MG COM CT BL AL PLAS INC X 60,C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
ATENOLOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504114070051803,1097400920148,7896112419778,ABLOK PLUS,100 MG + 25 MG COM CT  BL AL PLAS INC X 90,C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
ATENOLOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504114070052203,1097401000123,7896112419808,ABLOK,100 MG COM CT  BL AL PLAS INC X 90,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504114100052603,1097401000158,7896112411499,ABLOK,100 MG COM CT  BL AL PLAS INC X 60,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521100801115417,1121300240087,7896181903420,ANGIPRESS,100 MG COM CT BL AL PLAS INC X 28 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521101101117113,1121302550067,7896181900382,ATENOLOL,100 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521112040052703,1121301880144,7896181916109,ANGIPRESS CD,100 MG + 25 MG COM CT BL AL PLAS INC X 30,C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
ATENOLOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521112040053203,1121300240230,7896181916260,ANGIPRESS,100 MG COM CT BL AL PLAS TRANS X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521114100060703,1121301880136,7896181916093,ANGIPRESS CD,100 MG + 25 MG COM CT BL AL PLAS INC X 15,C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
ATENOLOL,57.507.378/0001-01,EMS S/A,507703002111115,1023504580099,7896004705842,ATENOLOL,100 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,57.507.378/0001-01,EMS S/A,507703007113116,1023504580102,7896004705835,ATENOLOL,100 MG COM CT BL AL PLAS INC X 60,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,57.507.378/0001-01,EMS S/A,507703009116112,1023504580366,7896004719382,ATENOLOL,100 MG COM CT BL AL PLAS INC X 90 (EMB FRAC),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,60.318.797/0001-00,ASTRAZENECA DO BRASIL LTDA,502300501119319,1161800030056,7896206400064,ATENOL,100 MG COM CT BL PLAS INC X 28,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,60.318.797/0001-00,ASTRAZENECA DO BRASIL LTDA,502315030024303,1161800030145,7896206407650,ATENOL,100 MG COM CT  BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,60.318.797/0001-00,ASTRAZENECA DO BRASIL LTDA,502315030024403,1161800030153,7896206407667,ATENOL,100 MG COM CT  BL AL PLAS INC X 60,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,61.150.447/0001-31,LABORATÓRIOS BALDACCI LTDA,521000301110411,1014600760176,7897851220182,ATENOBAL,100 MG COM CT 3 BL AL PLAS INC X 10,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,61.286.647/0001-16,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,511500801115418,1004703520472,7897595612137,ATENOPRESS,100 MG COM BL AL PLAS INC X 28,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,61.286.647/0001-16,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,511500804114412,1004703520480,7897595612144,ATENOPRESS,100 MG COM BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,61.286.647/0001-16,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,511500903112418,1004703450131,7897595612182,ATENORESE,100 MG + 25 MG COM CT BL AL PLAS INC X 30,C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
ATENOLOL,72.593.791/0001-11,NOVA QUIMICA FARMACÊUTICA S/A,525307601118112,1267500990084,7895296299084,ATENOLOL,100 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,73.663.650/0001-90,RANBAXY FARMACÊUTICA LTDA,529913004111112,1235201190088,7897076910158,ATENOLOL,100 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,73.856.593/0001-66,PRATI DONADUZZI & CIA LTDA,528512040117406,1256801460216,7899547503210,ATENOLOL,100 MG COM CT BL AL PLAS TRANS X 160 (EMB FRAC),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,73.856.593/0001-66,PRATI DONADUZZI & CIA LTDA,528512040117506,1256801460224,7899547503227,ATENOLOL,100 MG COM CT BL AL PLAS TRANS X 200 (EMB FRAC),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,73.856.593/0001-66,PRATI DONADUZZI & CIA LTDA,528512040117606,1256801460232,7899547503234,ATENOLOL,100 MG COM CT BL AL PLAS TRANS X 280 (EMB FRAC),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,73.856.593/0001-66,PRATI DONADUZZI & CIA LTDA,528512040117706,1256801460240,7899547503241,ATENOLOL,100 MG COM CT BL AL PLAS TRANS X 400 (EMB FRAC),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,73.856.593/0001-66,PRATI DONADUZZI & CIA LTDA,528526306116118,1256801460119,7898148290789,ATENOLOL,100 MG COM CT BL AL PLAS INC X 600 (EMB HOSP),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,73.856.593/0001-66,PRATI DONADUZZI & CIA LTDA,528526308119114,1256801460097,7898148290802,ATENOLOL,100 MG COM CT BL AL PLAS INC X 30  ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,92.265.552/0001-40,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,525900202111417,1181900170059,7896472501960,ATENOLAB,100MG COM CT BL AL PLAS INC X 28 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,92.265.552/0001-40,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,525912040014403,1181900170172,7896472513321,ATENOLAB,100MG COM CT BL AL PLAS TRANS X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,92.265.552/0001-40,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,525912040014706,1181901690021,7896472508853,ATENOLOL,100 MG COM CT BL AL PLAS INC X 28 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,92.265.552/0001-40,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,525913050018106,1181901690137,7896472513352,ATENOLOL,100 MG COM CT BL AL PLAS TRANS X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,92.265.552/0001-40,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,525916010032506,1181901690099,7896472508860,ATENOLOL,100MG COM CX BL AL PLAS TRANS X 350 (EMB HOSP),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,92.265.552/0001-40,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,525916010032606,1181901690102,7896472508877,ATENOLOL,100MG COM CX BL AL PLAS TRANS X 420 (EMB HOSP),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,92.265.552/0001-40,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,525916010032706,1181901690031,7896472517053,ATENOLOL,100MG COM CX BL AL PLAS TRANS X 700 (EMB HOSP),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527906003117113,1410700930076,7898216368587,ATENOLOL,25 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527906004113111,1410700710033,7898216362400,ATENOLOL,25 MG COM CT BL AL PLAS INC X 500 (EMB HOSP),C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527916030023506,1410700930017,7898216368563,ATENOLOL,25 MG COM CT BL AL PLAS INC X 14,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527916030023806,1410700930025,7898216368570,ATENOLOL,25 MG COM CT BL AL PLAS INC X 28,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527916030023906,1410700930084,7898216368594,ATENOLOL,25 MG COM CT BL AL PLAS INC X 60,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,02.814.497/0001-07,CIMED INDÚSTRIA DE MEDICAMENTOS LTDA,506415100029406,1438101680013,7896523212920,ATENOLOL,25 MG COM CT BL AL PLAST INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,03.485.572/0001-04,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,510402802119411,1542300330033,7899095201576,TELOL,25 MG COM CT 2 BL AL PLAS INC X 14 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,03.485.572/0001-04,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,510402807110412,1542300330017,7899095201866,TELOL,25 MG COM CT 3 BL AL PLAS INC X 10,"C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA"
ATENOLOL,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500103204115115,1516700320028,7898361880613,ATENOLOL,25 MG COM CT BL AL PLAS INC X 28,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500113030013106,1516700320079,7898361883720,ATENOLOL,25 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500113030013206,1516700320087,7898361883737,ATENOLOL,25 MG COM CT BL AL PLAS INC X 60,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,04.748.181/0001-90,LABORATÓRIOS BAGÓ DO BRASIL S.A.,536501001118417,1562600260019,7898906376229,PLENACOR,25 MG COM CT BL AL PLAS TRANS X 28,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,04.748.181/0001-90,LABORATÓRIOS BAGÓ DO BRASIL S.A.,536513080007403,1562600260043,7898940448609,PLENACOR,25 MG COM CT BL AL PLAS TRANS X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538807602115111,1677302080114,7894916144209,ATENOLOL,25 MG COM CT BL AL PLAS OPC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,05.161.069/0001-10,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,504616030037206,1558404700046,7896714262031,ATENOLOL,25MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,05.161.069/0001-10,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,504616090044017,1558400810041,7896714233376,ATENEUM,25 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525000902117119,1832601360014,7896422506342,ATENOLOL,25 MG COM CT BL AL PLAS INC X 30 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,17.115.437/0001-73,LABORATÓRIO GLOBO LTDA,517606902119417,1053501120013,7898060138565,ANGITENS,25 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,30.222.814/0001-31,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,533506804117410,1039200450108,7898049794522,TENOLON,25 MG COM CT BL AL PLAS INC X 28,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,30.222.814/0001-31,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,533506806111411,1039200450094,7898049791835,TENOLON,25 MG COM CT BL AL PLAS INC X 504,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,30.222.814/0001-31,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,533509303119113,1039201680042,7898049792979,ATENOLOL,25 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,30.222.814/0001-31,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,533514090027503,1039200450116,7898049795628,TENOLON,25 MG COM CT BL AL PLAS INC X 30  ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506716403111112,1029803420017,7896676411676,ATENOLOL,25 MG COM CT BL AL PLAS INC X 30 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526113601110119,1058303310011,7896004709024,ATENOLOL,25 MG COM CT BL AL  PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,48.113.906/0001-49,ONEFARMA INDUSTRIA FARMACEUTICA LTDA,526216060012206,1048101120011,7898075314954,ATENOLOL,25 MG COM CT BL AL PLAST INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504100102111411,1097401000026,7896241221853,ABLOK,25 MG COM CT 3 BL AL PLAS INC X 10,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504114070051703,1097400920164,7896112419730,ABLOK PLUS,"25 MG + 12,5 MG COM CT  BL AL PLAS  INC X 90",C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
ATENOLOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504114070052003,1097401000107,7896112419785,ABLOK,25 MG COM CT BL AL PLAS INC X 90 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504114100052403,1097401000131,7896112411451,ABLOK,25 MG COM CT BL AL PLAS INC X 60,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521100802111415,1121300240060,7896181901723,ANGIPRESS,25 MG COM CT BL AL PLAS INC X 28 ,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521101102113111,1121302550016,7896181900122,ATENOLOL,25 MG COM CT BL AL PLAS  INC X 30,C07A0 - BETABLOQUEADORES PUROS
ATENOLOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521112040052903,1121301880101,7896181916062,ANGIPRESS CD,"25 MG + 12,5 MG COM CT BL AL PLAS INC X 30",C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
ATENOLOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521112040053003,1121300240192,7896181916222,ANGIPRESS,25 MG COM CT BL AL PLAS TRANS X 30,C07A0 - BETABLOQUEADORES PUROS
